video_id,sequence_path,num_frames,feature_dim,label_id,label_name,actor
01-01-08-01-02-02-09,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-09.npy,5,2048,7,surprise,9
01-01-08-01-02-02-10,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-10.npy,5,2048,7,surprise,10
01-01-08-01-02-02-11,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-11.npy,5,2048,7,surprise,11
01-01-08-01-02-02-12,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-12.npy,5,2048,7,surprise,12
01-01-08-01-02-02-13,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-13.npy,5,2048,7,surprise,13
01-01-08-01-02-02-14,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-14.npy,5,2048,7,surprise,14
01-01-08-01-02-02-16,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-16.npy,5,2048,7,surprise,16
01-01-08-01-02-02-17,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-17.npy,5,2048,7,surprise,17
01-01-08-01-02-02-18,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-18.npy,5,2048,7,surprise,18
01-01-08-01-02-02-19,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-19.npy,5,2048,7,surprise,19
01-01-08-01-02-02-20,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-20.npy,5,2048,7,surprise,20
01-01-08-01-02-02-21,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-21.npy,5,2048,7,surprise,21
01-01-08-01-02-02-22,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-22.npy,5,2048,7,surprise,22
01-01-08-01-02-02-23,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-23.npy,5,2048,7,surprise,23
01-01-08-01-02-02-24,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-01-02-02-24.npy,5,2048,7,surprise,24
01-01-08-02-01-01-01,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-01.npy,5,2048,7,surprise,1
01-01-08-02-01-01-02,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-02.npy,5,2048,7,surprise,2
01-01-08-02-01-01-03,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-03.npy,5,2048,7,surprise,3
01-01-08-02-01-01-04,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-04.npy,5,2048,7,surprise,4
01-01-08-02-01-01-05,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-05.npy,5,2048,7,surprise,5
01-01-08-02-01-01-06,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-06.npy,5,2048,7,surprise,6
01-01-08-02-01-01-07,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-07.npy,5,2048,7,surprise,7
01-01-08-02-01-01-08,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-08.npy,5,2048,7,surprise,8
01-01-08-02-01-01-09,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-09.npy,5,2048,7,surprise,9
01-01-08-02-01-01-10,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-10.npy,5,2048,7,surprise,10
01-01-08-02-01-01-11,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-11.npy,5,2048,7,surprise,11
01-01-08-02-01-01-12,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-12.npy,5,2048,7,surprise,12
01-01-08-02-01-01-13,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-13.npy,5,2048,7,surprise,13
01-01-08-02-01-01-14,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-14.npy,5,2048,7,surprise,14
01-01-08-02-01-01-16,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-16.npy,5,2048,7,surprise,16
01-01-08-02-01-01-17,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-17.npy,5,2048,7,surprise,17
01-01-08-02-01-01-18,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-18.npy,5,2048,7,surprise,18
01-01-08-02-01-01-19,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-19.npy,5,2048,7,surprise,19
01-01-08-02-01-01-20,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-20.npy,5,2048,7,surprise,20
01-01-08-02-01-01-21,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-21.npy,5,2048,7,surprise,21
01-01-08-02-01-01-22,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-22.npy,5,2048,7,surprise,22
01-01-08-02-01-01-23,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-23.npy,5,2048,7,surprise,23
01-01-08-02-01-01-24,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-01-24.npy,5,2048,7,surprise,24
01-01-08-02-01-02-01,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-01.npy,5,2048,7,surprise,1
01-01-08-02-01-02-02,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-02.npy,5,2048,7,surprise,2
01-01-08-02-01-02-03,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-03.npy,5,2048,7,surprise,3
01-01-08-02-01-02-04,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-04.npy,5,2048,7,surprise,4
01-01-08-02-01-02-05,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-05.npy,5,2048,7,surprise,5
01-01-08-02-01-02-06,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-06.npy,5,2048,7,surprise,6
01-01-08-02-01-02-07,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-07.npy,5,2048,7,surprise,7
01-01-08-02-01-02-08,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-08.npy,5,2048,7,surprise,8
01-01-08-02-01-02-09,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-09.npy,5,2048,7,surprise,9
01-01-08-02-01-02-10,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-10.npy,5,2048,7,surprise,10
01-01-08-02-01-02-11,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-11.npy,5,2048,7,surprise,11
01-01-08-02-01-02-12,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-12.npy,5,2048,7,surprise,12
01-01-08-02-01-02-13,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-13.npy,5,2048,7,surprise,13
01-01-08-02-01-02-14,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-14.npy,5,2048,7,surprise,14
01-01-08-02-01-02-16,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-16.npy,5,2048,7,surprise,16
01-01-08-02-01-02-17,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-17.npy,5,2048,7,surprise,17
01-01-08-02-01-02-18,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-18.npy,5,2048,7,surprise,18
01-01-08-02-01-02-19,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-19.npy,5,2048,7,surprise,19
01-01-08-02-01-02-20,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-20.npy,5,2048,7,surprise,20
01-01-08-02-01-02-21,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-21.npy,5,2048,7,surprise,21
01-01-08-02-01-02-22,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-22.npy,5,2048,7,surprise,22
01-01-08-02-01-02-23,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-23.npy,5,2048,7,surprise,23
01-01-08-02-01-02-24,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-01-02-24.npy,5,2048,7,surprise,24
01-01-08-02-02-01-01,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-01.npy,5,2048,7,surprise,1
01-01-08-02-02-01-02,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-02.npy,5,2048,7,surprise,2
01-01-08-02-02-01-03,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-03.npy,5,2048,7,surprise,3
01-01-08-02-02-01-04,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-04.npy,5,2048,7,surprise,4
01-01-08-02-02-01-05,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-05.npy,5,2048,7,surprise,5
01-01-08-02-02-01-06,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-06.npy,5,2048,7,surprise,6
01-01-08-02-02-01-07,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-07.npy,5,2048,7,surprise,7
01-01-08-02-02-01-08,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-08.npy,5,2048,7,surprise,8
01-01-08-02-02-01-09,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-09.npy,5,2048,7,surprise,9
01-01-08-02-02-01-10,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-10.npy,5,2048,7,surprise,10
01-01-08-02-02-01-11,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-11.npy,5,2048,7,surprise,11
01-01-08-02-02-01-12,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-12.npy,5,2048,7,surprise,12
01-01-08-02-02-01-13,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-13.npy,5,2048,7,surprise,13
01-01-08-02-02-01-14,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-14.npy,5,2048,7,surprise,14
01-01-08-02-02-01-16,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-16.npy,5,2048,7,surprise,16
01-01-08-02-02-01-17,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-17.npy,5,2048,7,surprise,17
01-01-08-02-02-01-18,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-18.npy,5,2048,7,surprise,18
01-01-08-02-02-01-19,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-19.npy,5,2048,7,surprise,19
01-01-08-02-02-01-20,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-20.npy,5,2048,7,surprise,20
01-01-08-02-02-01-21,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-21.npy,5,2048,7,surprise,21
01-01-08-02-02-01-22,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-22.npy,5,2048,7,surprise,22
01-01-08-02-02-01-23,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-23.npy,5,2048,7,surprise,23
01-01-08-02-02-01-24,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-01-24.npy,5,2048,7,surprise,24
01-01-08-02-02-02-01,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-01.npy,5,2048,7,surprise,1
01-01-08-02-02-02-02,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-02.npy,5,2048,7,surprise,2
01-01-08-02-02-02-03,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-03.npy,5,2048,7,surprise,3
01-01-08-02-02-02-04,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-04.npy,5,2048,7,surprise,4
01-01-08-02-02-02-05,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-05.npy,5,2048,7,surprise,5
01-01-08-02-02-02-06,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-06.npy,5,2048,7,surprise,6
01-01-08-02-02-02-07,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-07.npy,5,2048,7,surprise,7
01-01-08-02-02-02-08,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-08.npy,5,2048,7,surprise,8
01-01-08-02-02-02-09,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-09.npy,5,2048,7,surprise,9
01-01-08-02-02-02-10,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-10.npy,5,2048,7,surprise,10
01-01-08-02-02-02-11,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-11.npy,5,2048,7,surprise,11
01-01-08-02-02-02-12,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-12.npy,5,2048,7,surprise,12
01-01-08-02-02-02-13,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-13.npy,5,2048,7,surprise,13
01-01-08-02-02-02-14,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-14.npy,5,2048,7,surprise,14
01-01-08-02-02-02-16,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-16.npy,5,2048,7,surprise,16
01-01-08-02-02-02-17,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-17.npy,5,2048,7,surprise,17
01-01-08-02-02-02-18,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-18.npy,5,2048,7,surprise,18
01-01-08-02-02-02-19,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-19.npy,5,2048,7,surprise,19
01-01-08-02-02-02-20,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-20.npy,5,2048,7,surprise,20
01-01-08-02-02-02-21,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-21.npy,5,2048,7,surprise,21
01-01-08-02-02-02-22,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-22.npy,5,2048,7,surprise,22
01-01-08-02-02-02-23,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-23.npy,5,2048,7,surprise,23
01-01-08-02-02-02-24,D:\Ravdess\fusion_pack_5f\sequences\01-01-08-02-02-02-24.npy,5,2048,7,surprise,24
01-02-01-01-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-01-01-01-01-15.npy,5,2048,0,neutral,15
01-02-01-01-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-01-01-01-02-15.npy,5,2048,0,neutral,15
01-02-01-01-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-01-01-02-01-15.npy,5,2048,0,neutral,15
01-02-01-01-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-01-01-02-02-15.npy,5,2048,0,neutral,15
01-02-02-01-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-02-01-01-01-15.npy,5,2048,1,calm,15
01-02-02-01-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-02-01-01-02-15.npy,5,2048,1,calm,15
01-02-02-01-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-02-01-02-01-15.npy,5,2048,1,calm,15
01-02-02-01-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-02-01-02-02-15.npy,5,2048,1,calm,15
01-02-02-02-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-02-02-01-01-15.npy,5,2048,1,calm,15
01-02-02-02-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-02-02-01-02-15.npy,5,2048,1,calm,15
01-02-02-02-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-02-02-02-01-15.npy,5,2048,1,calm,15
01-02-02-02-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-02-02-02-02-15.npy,5,2048,1,calm,15
01-02-03-01-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-03-01-01-01-15.npy,5,2048,2,happy,15
01-02-03-01-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-03-01-01-02-15.npy,5,2048,2,happy,15
01-02-03-01-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-03-01-02-01-15.npy,5,2048,2,happy,15
01-02-03-01-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-03-01-02-02-15.npy,5,2048,2,happy,15
01-02-03-02-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-03-02-01-01-15.npy,5,2048,2,happy,15
01-02-03-02-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-03-02-01-02-15.npy,5,2048,2,happy,15
01-02-03-02-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-03-02-02-01-15.npy,5,2048,2,happy,15
01-02-03-02-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-03-02-02-02-15.npy,5,2048,2,happy,15
01-02-04-01-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-04-01-01-01-15.npy,5,2048,3,sad,15
01-02-04-01-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-04-01-01-02-15.npy,5,2048,3,sad,15
01-02-04-01-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-04-01-02-01-15.npy,5,2048,3,sad,15
01-02-04-01-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-04-01-02-02-15.npy,5,2048,3,sad,15
01-02-04-02-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-04-02-01-01-15.npy,5,2048,3,sad,15
01-02-04-02-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-04-02-01-02-15.npy,5,2048,3,sad,15
01-02-04-02-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-04-02-02-01-15.npy,5,2048,3,sad,15
01-02-04-02-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-04-02-02-02-15.npy,5,2048,3,sad,15
01-02-05-01-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-05-01-01-01-15.npy,5,2048,4,angry,15
01-02-05-01-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-05-01-01-02-15.npy,5,2048,4,angry,15
01-02-05-01-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-05-01-02-01-15.npy,5,2048,4,angry,15
01-02-05-01-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-05-01-02-02-15.npy,5,2048,4,angry,15
01-02-05-02-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-05-02-01-01-15.npy,5,2048,4,angry,15
01-02-05-02-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-05-02-01-02-15.npy,5,2048,4,angry,15
01-02-05-02-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-05-02-02-01-15.npy,5,2048,4,angry,15
01-02-05-02-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-05-02-02-02-15.npy,5,2048,4,angry,15
01-02-06-01-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-06-01-01-01-15.npy,5,2048,5,fearful,15
01-02-06-01-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-06-01-01-02-15.npy,5,2048,5,fearful,15
01-02-06-01-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-06-01-02-01-15.npy,5,2048,5,fearful,15
01-02-06-01-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-06-01-02-02-15.npy,5,2048,5,fearful,15
01-02-06-02-01-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-06-02-01-01-15.npy,5,2048,5,fearful,15
01-02-06-02-01-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-06-02-01-02-15.npy,5,2048,5,fearful,15
01-02-06-02-02-01-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-06-02-02-01-15.npy,5,2048,5,fearful,15
01-02-06-02-02-02-15,D:\Ravdess\fusion_pack_5f\sequences\01-02-06-02-02-02-15.npy,5,2048,5,fearful,15
02-01-01-01-01-01-01,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-01.npy,5,2048,0,neutral,1
02-01-01-01-01-01-02,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-02.npy,5,2048,0,neutral,2
02-01-01-01-01-01-03,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-03.npy,5,2048,0,neutral,3
02-01-01-01-01-01-04,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-04.npy,5,2048,0,neutral,4
02-01-01-01-01-01-05,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-05.npy,5,2048,0,neutral,5
02-01-01-01-01-01-06,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-06.npy,5,2048,0,neutral,6
02-01-01-01-01-01-07,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-07.npy,5,2048,0,neutral,7
02-01-01-01-01-01-08,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-08.npy,5,2048,0,neutral,8
02-01-01-01-01-01-09,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-09.npy,5,2048,0,neutral,9
02-01-01-01-01-01-10,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-10.npy,5,2048,0,neutral,10
02-01-01-01-01-01-11,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-11.npy,5,2048,0,neutral,11
02-01-01-01-01-01-12,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-12.npy,5,2048,0,neutral,12
02-01-01-01-01-01-13,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-13.npy,5,2048,0,neutral,13
02-01-01-01-01-01-14,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-14.npy,5,2048,0,neutral,14
02-01-01-01-01-01-16,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-16.npy,5,2048,0,neutral,16
02-01-01-01-01-01-17,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-17.npy,5,2048,0,neutral,17
02-01-01-01-01-01-18,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-18.npy,5,2048,0,neutral,18
02-01-01-01-01-01-19,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-19.npy,5,2048,0,neutral,19
02-01-01-01-01-01-20,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-20.npy,5,2048,0,neutral,20
02-01-01-01-01-01-21,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-21.npy,5,2048,0,neutral,21
02-01-01-01-01-01-22,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-22.npy,5,2048,0,neutral,22
02-01-01-01-01-01-23,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-23.npy,5,2048,0,neutral,23
02-01-01-01-01-01-24,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-01-24.npy,5,2048,0,neutral,24
02-01-01-01-01-02-01,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-01.npy,5,2048,0,neutral,1
02-01-01-01-01-02-02,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-02.npy,5,2048,0,neutral,2
02-01-01-01-01-02-03,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-03.npy,5,2048,0,neutral,3
02-01-01-01-01-02-04,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-04.npy,5,2048,0,neutral,4
02-01-01-01-01-02-05,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-05.npy,5,2048,0,neutral,5
02-01-01-01-01-02-06,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-06.npy,5,2048,0,neutral,6
02-01-01-01-01-02-07,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-07.npy,5,2048,0,neutral,7
02-01-01-01-01-02-08,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-08.npy,5,2048,0,neutral,8
02-01-01-01-01-02-09,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-09.npy,5,2048,0,neutral,9
02-01-01-01-01-02-10,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-10.npy,5,2048,0,neutral,10
02-01-01-01-01-02-11,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-11.npy,5,2048,0,neutral,11
02-01-01-01-01-02-12,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-12.npy,5,2048,0,neutral,12
02-01-01-01-01-02-13,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-13.npy,5,2048,0,neutral,13
02-01-01-01-01-02-14,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-14.npy,5,2048,0,neutral,14
02-01-01-01-01-02-16,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-16.npy,5,2048,0,neutral,16
02-01-01-01-01-02-17,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-17.npy,5,2048,0,neutral,17
02-01-01-01-01-02-18,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-18.npy,5,2048,0,neutral,18
02-01-01-01-01-02-19,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-19.npy,5,2048,0,neutral,19
02-01-01-01-01-02-20,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-20.npy,5,2048,0,neutral,20
02-01-01-01-01-02-21,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-21.npy,5,2048,0,neutral,21
02-01-01-01-01-02-22,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-22.npy,5,2048,0,neutral,22
02-01-01-01-01-02-23,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-23.npy,5,2048,0,neutral,23
02-01-01-01-01-02-24,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-01-02-24.npy,5,2048,0,neutral,24
02-01-01-01-02-01-01,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-01.npy,5,2048,0,neutral,1
02-01-01-01-02-01-02,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-02.npy,5,2048,0,neutral,2
02-01-01-01-02-01-03,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-03.npy,5,2048,0,neutral,3
02-01-01-01-02-01-04,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-04.npy,5,2048,0,neutral,4
02-01-01-01-02-01-05,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-05.npy,5,2048,0,neutral,5
02-01-01-01-02-01-06,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-06.npy,5,2048,0,neutral,6
02-01-01-01-02-01-07,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-07.npy,5,2048,0,neutral,7
02-01-01-01-02-01-08,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-08.npy,5,2048,0,neutral,8
02-01-01-01-02-01-09,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-09.npy,5,2048,0,neutral,9
02-01-01-01-02-01-10,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-10.npy,5,2048,0,neutral,10
02-01-01-01-02-01-11,D:\Ravdess\fusion_pack_5f\sequences\02-01-01-01-02-01-11.npy,5,2048,0,neutral,11
