av_key,sample_id,stem,video_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,sequence_video_id,sequence_video_id_source,sequence_path,sequence_num_frames,sequence_feature_dim,prediction_video_id,prediction_video_id_source,prediction_frame_count,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,has_sequence,has_prediction,late_fusion_ready,artifact_status
01-05-01-02-01-11,02-01-05-01-02-01-11,02-01-05-01-02-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-05-01-02-01-11.mp4,11,train,05,4,angry,01,02,01,02-01-05-01-02-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-01-02-01-11.npy,5,2048,02-01-05-01-02-01-11,canonical_02,5,4,angry,0.020081302523612975,0.011816923879086972,0.009832515846937895,0.00983386319130659,0.9214184880256653,0.007617264427244664,0.011154229193925858,0.008245398011058568,1,1,1,complete
01-05-01-02-02-11,02-01-05-01-02-02-11,02-01-05-01-02-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-05-01-02-02-11.mp4,11,train,05,4,angry,01,02,02,02-01-05-01-02-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-01-02-02-11.npy,5,2048,02-01-05-01-02-02-11,canonical_02,5,4,angry,0.023161781206727027,0.013144521974027157,0.00963002685457468,0.010624321363866328,0.915380847454071,0.008015176095068455,0.011963493935763837,0.008079865016043186,1,1,1,complete
01-05-02-01-01-11,02-01-05-02-01-01-11,02-01-05-02-01-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-05-02-01-01-11.mp4,11,train,05,4,angry,02,01,01,02-01-05-02-01-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-02-01-01-11.npy,5,2048,02-01-05-02-01-01-11,canonical_02,5,4,angry,0.02218750976026058,0.012994024530053138,0.011771777644753456,0.011998984031379223,0.9046494245529175,0.013788239285349845,0.013078080490231514,0.009531941264867783,1,1,1,complete
01-05-02-01-02-11,02-01-05-02-01-02-11,02-01-05-02-01-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-05-02-01-02-11.mp4,11,train,05,4,angry,02,01,02,02-01-05-02-01-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-02-01-02-11.npy,5,2048,02-01-05-02-01-02-11,canonical_02,5,4,angry,0.024048566818237305,0.013992847129702567,0.013162011653184891,0.010956593044102191,0.9018076419830322,0.01329934149980545,0.013661750406026841,0.009071241598576307,1,1,1,complete
01-05-02-02-01-11,02-01-05-02-02-01-11,02-01-05-02-02-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-05-02-02-01-11.mp4,11,train,05,4,angry,02,02,01,02-01-05-02-02-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-02-02-01-11.npy,5,2048,02-01-05-02-02-01-11,canonical_02,5,4,angry,0.023058590665459632,0.012053506448864937,0.011018459312617778,0.010636741295456886,0.910684859752655,0.011557139828801155,0.010735108517110348,0.010255602188408375,1,1,1,complete
01-05-02-02-02-11,02-01-05-02-02-02-11,02-01-05-02-02-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-05-02-02-02-11.mp4,11,train,05,4,angry,02,02,02,02-01-05-02-02-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-02-02-02-11.npy,5,2048,02-01-05-02-02-02-11,canonical_02,5,4,angry,0.024239693954586982,0.015005677565932274,0.01285324413329363,0.012975652143359185,0.9007422804832459,0.01112365685403347,0.013870858773589134,0.009188894741237163,1,1,1,complete
01-06-01-01-01-11,02-01-06-01-01-01-11,02-01-06-01-01-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-06-01-01-01-11.mp4,11,train,06,5,fearful,01,01,01,02-01-06-01-01-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-06-01-01-01-11.npy,5,2048,02-01-06-01-01-01-11,canonical_02,5,5,fearful,0.020450857281684876,0.011834876611828804,0.010382430441677571,0.007962835766375066,0.014893128164112568,0.9110668301582336,0.01285154912620783,0.010557499900460243,1,1,1,complete
01-06-01-01-02-11,02-01-06-01-01-02-11,02-01-06-01-01-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-06-01-01-02-11.mp4,11,train,06,5,fearful,01,01,02,02-01-06-01-01-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-06-01-01-02-11.npy,5,2048,02-01-06-01-01-02-11,canonical_02,5,5,fearful,0.01851576566696167,0.010759225860238076,0.011461998056620359,0.008372792415320874,0.010128232836723327,0.9202009439468384,0.013309313356876374,0.007251731771975756,1,1,1,complete
01-06-01-02-01-11,02-01-06-01-02-01-11,02-01-06-01-02-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-06-01-02-01-11.mp4,11,train,06,5,fearful,01,02,01,02-01-06-01-02-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-06-01-02-01-11.npy,5,2048,02-01-06-01-02-01-11,canonical_02,5,5,fearful,0.022402238473296164,0.011236766539514064,0.011720402166247368,0.008978307340294122,0.012314540334045887,0.9090014696121216,0.015524156019091606,0.00882208663970232,1,1,1,complete
01-06-01-02-02-11,02-01-06-01-02-02-11,02-01-06-01-02-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-06-01-02-02-11.mp4,11,train,06,5,fearful,01,02,02,02-01-06-01-02-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-06-01-02-02-11.npy,5,2048,02-01-06-01-02-02-11,canonical_02,5,5,fearful,0.02262747697532177,0.011904714070260525,0.010674302093684673,0.009134411253035069,0.010796992853283883,0.889179813861847,0.03658962678164244,0.00909265959635377,1,1,1,complete
01-06-02-01-01-11,02-01-06-02-01-01-11,02-01-06-02-01-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-06-02-01-01-11.mp4,11,train,06,5,fearful,02,01,01,02-01-06-02-01-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-06-02-01-01-11.npy,5,2048,02-01-06-02-01-01-11,canonical_02,5,5,fearful,0.02302298992872238,0.010172859951853751,0.010621745511889458,0.009614603407680989,0.010213782265782356,0.9162047386169434,0.010705960169434547,0.009443308413028716,1,1,1,complete
01-06-02-01-02-11,02-01-06-02-01-02-11,02-01-06-02-01-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-06-02-01-02-11.mp4,11,train,06,5,fearful,02,01,02,02-01-06-02-01-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-06-02-01-02-11.npy,5,2048,02-01-06-02-01-02-11,canonical_02,5,5,fearful,0.024728716164827347,0.011645759269595147,0.014143986068665982,0.009890476986765862,0.010944744665175676,0.9029284477233886,0.013960904441773891,0.011756966449320316,1,1,1,complete
01-06-02-02-01-11,02-01-06-02-02-01-11,02-01-06-02-02-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-06-02-02-01-11.mp4,11,train,06,5,fearful,02,02,01,02-01-06-02-02-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-06-02-02-01-11.npy,5,2048,02-01-06-02-02-01-11,canonical_02,5,5,fearful,0.019558087363839148,0.009438941068947316,0.011190709844231605,0.00730681223794818,0.009871093835681678,0.9205738663673401,0.013755763694643975,0.008304700348526239,1,1,1,complete
01-06-02-02-02-11,02-01-06-02-02-02-11,02-01-06-02-02-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-06-02-02-02-11.mp4,11,train,06,5,fearful,02,02,02,02-01-06-02-02-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-06-02-02-02-11.npy,5,2048,02-01-06-02-02-02-11,canonical_02,5,5,fearful,0.022657372616231443,0.010785797797143459,0.011933054681867361,0.009626221843063831,0.008834349969401956,0.9149672508239746,0.0116536233574152,0.009542305581271648,1,1,1,complete
01-07-01-01-01-11,02-01-07-01-01-01-11,02-01-07-01-01-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-07-01-01-01-11.mp4,11,train,07,6,disgust,01,01,01,02-01-07-01-01-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-01-01-01-11.npy,5,2048,02-01-07-01-01-01-11,canonical_02,5,6,disgust,0.018566016852855683,0.008862464316189289,0.00871351445093751,0.007903845794498921,0.010961093846708536,0.007733150478452444,0.9283410549163819,0.008918865956366063,1,1,1,complete
01-07-01-01-02-11,02-01-07-01-01-02-11,02-01-07-01-01-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-07-01-01-02-11.mp4,11,train,07,6,disgust,01,01,02,02-01-07-01-01-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-01-01-02-11.npy,5,2048,02-01-07-01-01-02-11,canonical_02,5,6,disgust,0.015602410212159157,0.0075923331081867215,0.0071707963943481445,0.007489350484684109,0.008565551694482565,0.007005868013948202,0.9383263945579529,0.008247273415327072,1,1,1,complete
01-07-01-02-01-11,02-01-07-01-02-01-11,02-01-07-01-02-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-07-01-02-01-11.mp4,11,train,07,6,disgust,01,02,01,02-01-07-01-02-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-01-02-01-11.npy,5,2048,02-01-07-01-02-01-11,canonical_02,5,6,disgust,0.018151423335075377,0.009239738620817662,0.008053646329790354,0.00860624983906746,0.009470705594867467,0.007970207743346691,0.9284782648086548,0.010029765218496323,1,1,1,complete
01-07-01-02-02-11,02-01-07-01-02-02-11,02-01-07-01-02-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-07-01-02-02-11.mp4,11,train,07,6,disgust,01,02,02,02-01-07-01-02-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-01-02-02-11.npy,5,2048,02-01-07-01-02-02-11,canonical_02,5,6,disgust,0.020527530834078787,0.010409419797360897,0.00887769227847457,0.009564088378101587,0.010937031544744968,0.008697337098419666,0.919602370262146,0.011384495720267295,1,1,1,complete
01-07-02-01-01-11,02-01-07-02-01-01-11,02-01-07-02-01-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-07-02-01-01-11.mp4,11,train,07,6,disgust,02,01,01,02-01-07-02-01-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-01-01-11.npy,5,2048,02-01-07-02-01-01-11,canonical_02,5,6,disgust,0.019357138872146608,0.010325716435909271,0.0086342784576118,0.008345801290124655,0.009412037301808595,0.009007775597274304,0.9247368812561035,0.01018033130094409,1,1,1,complete
01-07-02-01-02-11,02-01-07-02-01-02-11,02-01-07-02-01-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-07-02-01-02-11.mp4,11,train,07,6,disgust,02,01,02,02-01-07-02-01-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-01-02-11.npy,5,2048,02-01-07-02-01-02-11,canonical_02,5,6,disgust,0.01796857248991728,0.009512766264379025,0.008824730571359397,0.009330133814364672,0.009530092030763626,0.009775464236736298,0.9250859498977662,0.009972235467284919,1,1,1,complete
01-07-02-02-01-11,02-01-07-02-02-01-11,02-01-07-02-02-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-07-02-02-01-11.mp4,11,train,07,6,disgust,02,02,01,02-01-07-02-02-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-02-01-11.npy,5,2048,02-01-07-02-02-01-11,canonical_02,5,6,disgust,0.015788131579756736,0.008012955542653799,0.008590146992355585,0.007703570555895567,0.007856766134500504,0.007217185758054257,0.9363232135772706,0.008508002385497093,1,1,1,complete
01-07-02-02-02-11,02-01-07-02-02-02-11,02-01-07-02-02-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-07-02-02-02-11.mp4,11,train,07,6,disgust,02,02,02,02-01-07-02-02-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-02-02-11.npy,5,2048,02-01-07-02-02-02-11,canonical_02,5,6,disgust,0.01691879555583,0.009811082296073437,0.00807736162096262,0.007397096324712038,0.008311571832746268,0.00658276304602623,0.9343579173088074,0.008543425612151623,1,1,1,complete
01-08-01-01-01-11,02-01-08-01-01-01-11,02-01-08-01-01-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-08-01-01-01-11.mp4,11,train,08,7,surprise,01,01,01,02-01-08-01-01-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-01-01-11.npy,5,2048,02-01-08-01-01-01-11,canonical_02,5,7,surprise,0.017363563738763334,0.010363295767456293,0.010905565414577722,0.013205862976610661,0.0459874315187335,0.010357386153191327,0.013260632753372192,0.8785562634468078,1,1,1,complete
01-08-01-01-02-11,02-01-08-01-01-02-11,02-01-08-01-01-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-08-01-01-02-11.mp4,11,train,08,7,surprise,01,01,02,02-01-08-01-01-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-01-02-11.npy,5,2048,02-01-08-01-01-02-11,canonical_02,5,7,surprise,0.0175512982532382,0.012209556624293327,0.011497372388839721,0.009605585411190987,0.012942683696746827,0.010924984328448772,0.011543279141187667,0.9137252688407898,1,1,1,complete
01-08-01-02-01-11,02-01-08-01-02-01-11,02-01-08-01-02-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-08-01-02-01-11.mp4,11,train,08,7,surprise,01,02,01,02-01-08-01-02-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-02-01-11.npy,5,2048,02-01-08-01-02-01-11,canonical_02,5,7,surprise,0.017088274657726287,0.010367937013506889,0.011563719622790814,0.010378718003630638,0.013225665874779224,0.008647550735622645,0.012917850725352764,0.9158102989196777,1,1,1,complete
01-08-01-02-02-11,02-01-08-01-02-02-11,02-01-08-01-02-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-08-01-02-02-11.mp4,11,train,08,7,surprise,01,02,02,02-01-08-01-02-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-02-02-11.npy,5,2048,02-01-08-01-02-02-11,canonical_02,5,7,surprise,0.013235379196703433,0.008412991929799319,0.008439488895237445,0.007875426393002271,0.010442785918712616,0.011951662600040436,0.008992685843259096,0.9306495547294616,1,1,1,complete
01-08-02-01-01-11,02-01-08-02-01-01-11,02-01-08-02-01-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-08-02-01-01-11.mp4,11,train,08,7,surprise,02,01,01,02-01-08-02-01-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-01-01-11.npy,5,2048,02-01-08-02-01-01-11,canonical_02,5,7,surprise,0.018301570042967796,0.010671420022845268,0.01155155673623085,0.01025460585951805,0.013968845829367638,0.00929499976336956,0.012119849771261215,0.9138371229171753,1,1,1,complete
01-08-02-01-02-11,02-01-08-02-01-02-11,02-01-08-02-01-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-08-02-01-02-11.mp4,11,train,08,7,surprise,02,01,02,02-01-08-02-01-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-01-02-11.npy,5,2048,02-01-08-02-01-02-11,canonical_02,5,7,surprise,0.018985781632363797,0.010756422393023967,0.011258379928767681,0.009953549411147834,0.01339059416204691,0.009578387811779976,0.013019716553390025,0.9130571842193603,1,1,1,complete
01-08-02-02-01-11,02-01-08-02-02-01-11,02-01-08-02-02-01-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-08-02-02-01-11.mp4,11,train,08,7,surprise,02,02,01,02-01-08-02-02-01-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-02-01-11.npy,5,2048,02-01-08-02-02-01-11,canonical_02,5,7,surprise,0.018305881693959237,0.0130788404494524,0.01040013786405325,0.010389710962772369,0.012379527930170298,0.011192397959530354,0.011010024696588516,0.9132434725761414,1,1,1,complete
01-08-02-02-02-11,02-01-08-02-02-02-11,02-01-08-02-02-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-08-02-02-02-11.mp4,11,train,08,7,surprise,02,02,02,02-01-08-02-02-02-11,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-02-02-11.npy,5,2048,02-01-08-02-02-02-11,canonical_02,5,7,surprise,0.015798907727003098,0.008994128461927176,0.00930686155334115,0.00875320378690958,0.009516728669404983,0.007550282124429941,0.010505552403628826,0.9295743227005004,1,1,1,complete
01-01-01-01-01-12,02-01-01-01-01-01-12,02-01-01-01-01-01-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-01-01-01-01-12.mp4,12,train,01,0,neutral,01,01,01,02-01-01-01-01-01-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-01-01-12.npy,5,2048,02-01-01-01-01-01-12,canonical_02,5,0,neutral,0.9574665904045105,0.0042834381572902204,0.006541087292134762,0.005686619132757187,0.005893703829497099,0.006435533054172993,0.007106277346611023,0.006586731970310211,1,1,1,complete
01-01-01-01-02-12,02-01-01-01-01-02-12,02-01-01-01-01-02-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-01-01-01-02-12.mp4,12,train,01,0,neutral,01,01,02,02-01-01-01-01-02-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-01-02-12.npy,5,2048,02-01-01-01-01-02-12,canonical_02,5,0,neutral,0.9617964386940002,0.003972080955281854,0.006728710234165191,0.005084918113425374,0.005320751760154963,0.0053269720636308195,0.005720343394204974,0.00604974189773202,1,1,1,complete
01-01-01-02-01-12,02-01-01-01-02-01-12,02-01-01-01-02-01-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-01-01-02-01-12.mp4,12,train,01,0,neutral,01,02,01,02-01-01-01-02-01-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-02-01-12.npy,5,2048,02-01-01-01-02-01-12,canonical_02,5,0,neutral,0.9653141379356385,0.003094932110980153,0.005006902199238539,0.005201537348330021,0.00450689704157412,0.006082530599087477,0.00563910799100995,0.0051539117936044935,1,1,1,complete
01-01-01-02-02-12,02-01-01-01-02-02-12,02-01-01-01-02-02-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-01-01-02-02-12.mp4,12,train,01,0,neutral,01,02,02,02-01-01-01-02-02-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-02-02-12.npy,5,2048,02-01-01-01-02-02-12,canonical_02,5,0,neutral,0.9429176688194275,0.005544695444405079,0.011617240030318499,0.008423073263838888,0.00860799252986908,0.007789649069309235,0.009174535423517228,0.005925087770447135,1,1,1,complete
01-02-01-01-01-12,02-01-02-01-01-01-12,02-01-02-01-01-01-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-02-01-01-01-12.mp4,12,train,02,1,calm,01,01,01,02-01-02-01-01-01-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-01-01-12.npy,5,2048,02-01-02-01-01-01-12,canonical_02,5,1,calm,0.12548913210630416,0.795349633693695,0.011866133473813534,0.012562172673642635,0.010047242231667041,0.011243874952197076,0.016076823323965074,0.01736497925594449,1,1,1,complete
01-02-01-01-02-12,02-01-02-01-01-02-12,02-01-02-01-01-02-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-02-01-01-02-12.mp4,12,train,02,1,calm,01,01,02,02-01-02-01-01-02-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-01-02-12.npy,5,2048,02-01-02-01-01-02-12,canonical_02,5,0,neutral,0.5226227723062038,0.38865363895893096,0.019157016649842262,0.014169287867844105,0.009386590775102377,0.012946616671979428,0.016695193015038967,0.016368868853896858,1,1,1,complete
01-02-01-02-01-12,02-01-02-01-02-01-12,02-01-02-01-02-01-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-02-01-02-01-12.mp4,12,train,02,1,calm,01,02,01,02-01-02-01-02-01-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-02-01-12.npy,5,2048,02-01-02-01-02-01-12,canonical_02,5,1,calm,0.024952029436826707,0.9126553058624267,0.009095638152211904,0.011387526616454124,0.009405614715069533,0.010141245648264885,0.011802283115684986,0.010560393380001188,1,1,1,complete
01-02-01-02-02-12,02-01-02-01-02-02-12,02-01-02-01-02-02-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-02-01-02-02-12.mp4,12,train,02,1,calm,01,02,02,02-01-02-01-02-02-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-02-02-12.npy,5,2048,02-01-02-01-02-02-12,canonical_02,5,1,calm,0.028008685633540153,0.8908038139343262,0.01902160570025444,0.015203100070357323,0.011970400251448155,0.010292245820164681,0.012772482261061669,0.011927683930844068,1,1,1,complete
01-02-02-01-01-12,02-01-02-02-01-01-12,02-01-02-02-01-01-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-02-02-01-01-12.mp4,12,train,02,1,calm,02,01,01,02-01-02-02-01-01-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-01-01-12.npy,5,2048,02-01-02-02-01-01-12,canonical_02,5,1,calm,0.15599871799349785,0.7640318036079407,0.009877448994666338,0.014659421145915985,0.009275893215090036,0.012096399627625942,0.015070375986397266,0.01898989863693714,1,1,1,complete
01-02-02-01-02-12,02-01-02-02-01-02-12,02-01-02-02-01-02-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-02-02-01-02-12.mp4,12,train,02,1,calm,02,01,02,02-01-02-02-01-02-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-01-02-12.npy,5,2048,02-01-02-02-01-02-12,canonical_02,5,1,calm,0.12421415150165557,0.8201481342315674,0.011076160520315171,0.009377779997885227,0.007467768993228674,0.00964407753199339,0.010408042557537555,0.007663850672543049,1,1,1,complete
01-02-02-02-01-12,02-01-02-02-02-01-12,02-01-02-02-02-01-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-02-02-02-01-12.mp4,12,train,02,1,calm,02,02,01,02-01-02-02-02-01-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-02-01-12.npy,5,2048,02-01-02-02-02-01-12,canonical_02,5,1,calm,0.03447445780038834,0.8944883704185486,0.010601176507771015,0.012934545427560807,0.010677481722086667,0.011763079091906548,0.013348812982439996,0.011712049134075642,1,1,1,complete
01-02-02-02-02-12,02-01-02-02-02-02-12,02-01-02-02-02-02-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-02-02-02-02-12.mp4,12,train,02,1,calm,02,02,02,02-01-02-02-02-02-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-02-02-12.npy,5,2048,02-01-02-02-02-02-12,canonical_02,5,1,calm,0.12736160568892957,0.8011955857276917,0.010313077829778194,0.012562601268291474,0.010030422825366259,0.011849138047546148,0.013970810733735562,0.012716753035783767,1,1,1,complete
01-03-01-01-01-12,02-01-03-01-01-01-12,02-01-03-01-01-01-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-03-01-01-01-12.mp4,12,train,03,2,happy,01,01,01,02-01-03-01-01-01-12,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-01-01-12.npy,5,2048,02-01-03-01-01-01-12,canonical_02,5,2,happy,0.017518529295921327,0.012428188789635896,0.9082801938056946,0.019005081802606582,0.0093347760848701,0.009586175624281167,0.010905008297413588,0.012942004762589932,1,1,1,complete
