sample_id,wav,duration,split,actor,emotion_code,intensity_code,statement_code,repetition_code,label_name,label_id
03-01-04-01-01-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-01-13.wav,3.5702,train,13,04,01,01,01,sad,3
03-01-04-01-01-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-02-13.wav,3.5369,train,13,04,01,01,02,sad,3
03-01-04-01-02-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-01-13.wav,3.4368,train,13,04,01,02,01,sad,3
03-01-04-01-02-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-02-13.wav,3.37,train,13,04,01,02,02,sad,3
03-01-04-02-01-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-01-13.wav,3.3367,train,13,04,02,01,01,sad,3
03-01-04-02-01-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-02-13.wav,3.3033,train,13,04,02,01,02,sad,3
03-01-04-02-02-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-01-13.wav,3.4368,train,13,04,02,02,01,sad,3
03-01-04-02-02-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-02-13.wav,3.2032,train,13,04,02,02,02,sad,3
03-01-05-01-01-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-01-13.wav,3.4368,train,13,05,01,01,01,angry,4
03-01-05-01-01-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-02-13.wav,3.5369,train,13,05,01,01,02,angry,4
03-01-05-01-02-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-01-13.wav,3.6036,train,13,05,01,02,01,angry,4
03-01-05-01-02-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-02-13.wav,3.37,train,13,05,01,02,02,angry,4
03-01-05-02-01-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-01-13.wav,3.6703,train,13,05,02,01,01,angry,4
03-01-05-02-01-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-02-13.wav,4.2709,train,13,05,02,01,02,angry,4
03-01-05-02-02-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-01-13.wav,3.5702,train,13,05,02,02,01,angry,4
03-01-05-02-02-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-02-13.wav,4.1708,train,13,05,02,02,02,angry,4
03-01-06-01-01-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-01-13.wav,3.1365,train,13,06,01,01,01,fearful,5
03-01-06-01-01-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-02-13.wav,3.1698,train,13,06,01,01,02,fearful,5
03-01-06-01-02-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-01-13.wav,3.2032,train,13,06,01,02,01,fearful,5
03-01-06-01-02-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-02-13.wav,3.2366,train,13,06,01,02,02,fearful,5
03-01-06-02-01-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-01-13.wav,3.37,train,13,06,02,01,01,fearful,5
03-01-06-02-01-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-02-13.wav,3.2699,train,13,06,02,01,02,fearful,5
03-01-06-02-02-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-01-13.wav,3.5035,train,13,06,02,02,01,fearful,5
03-01-06-02-02-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-02-13.wav,3.2032,train,13,06,02,02,02,fearful,5
03-01-07-01-01-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-01-13.wav,3.1365,train,13,07,01,01,01,disgust,6
03-01-07-01-01-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-02-13.wav,3.1698,train,13,07,01,01,02,disgust,6
03-01-07-01-02-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-01-13.wav,3.2699,train,13,07,01,02,01,disgust,6
03-01-07-01-02-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-02-13.wav,3.2366,train,13,07,01,02,02,disgust,6
03-01-07-02-01-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-01-13.wav,3.4034,train,13,07,02,01,01,disgust,6
03-01-07-02-01-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-02-13.wav,3.7037,train,13,07,02,01,02,disgust,6
03-01-07-02-02-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-01-13.wav,3.4034,train,13,07,02,02,01,disgust,6
03-01-07-02-02-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-02-13.wav,3.4368,train,13,07,02,02,02,disgust,6
03-01-08-01-01-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-01-13.wav,3.4034,train,13,08,01,01,01,surprise,7
03-01-08-01-01-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-02-13.wav,3.1365,train,13,08,01,01,02,surprise,7
03-01-08-01-02-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-01-13.wav,3.1365,train,13,08,01,02,01,surprise,7
03-01-08-01-02-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-02-13.wav,3.0364,train,13,08,01,02,02,surprise,7
03-01-08-02-01-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-01-13.wav,3.3367,train,13,08,02,01,01,surprise,7
03-01-08-02-01-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-02-13.wav,3.3033,train,13,08,02,01,02,surprise,7
03-01-08-02-02-01-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-01-13.wav,3.3367,train,13,08,02,02,01,surprise,7
03-01-08-02-02-02-13,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-02-13.wav,3.3033,train,13,08,02,02,02,surprise,7
03-01-01-01-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-01-14.wav,3.4701,train,14,01,01,01,01,neutral,0
03-01-01-01-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-02-14.wav,3.3367,train,14,01,01,01,02,neutral,0
03-01-01-01-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-01-14.wav,3.4701,train,14,01,01,02,01,neutral,0
03-01-01-01-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-02-14.wav,3.5702,train,14,01,01,02,02,neutral,0
03-01-02-01-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-01-14.wav,3.7371,train,14,02,01,01,01,calm,1
03-01-02-01-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-02-14.wav,3.5702,train,14,02,01,01,02,calm,1
03-01-02-01-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-01-14.wav,3.4034,train,14,02,01,02,01,calm,1
03-01-02-01-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-02-14.wav,3.5035,train,14,02,01,02,02,calm,1
03-01-02-02-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-01-14.wav,3.8705,train,14,02,02,01,01,calm,1
03-01-02-02-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-02-14.wav,3.9039,train,14,02,02,01,02,calm,1
03-01-02-02-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-01-14.wav,3.7371,train,14,02,02,02,01,calm,1
03-01-02-02-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-02-14.wav,3.7704,train,14,02,02,02,02,calm,1
03-01-03-01-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-01-14.wav,3.7037,train,14,03,01,01,01,happy,2
03-01-03-01-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-02-14.wav,3.6703,train,14,03,01,01,02,happy,2
03-01-03-01-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-01-14.wav,3.4034,train,14,03,01,02,01,happy,2
03-01-03-01-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-02-14.wav,3.4701,train,14,03,01,02,02,happy,2
03-01-03-02-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-01-14.wav,3.7704,train,14,03,02,01,01,happy,2
03-01-03-02-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-02-14.wav,3.7371,train,14,03,02,01,02,happy,2
03-01-03-02-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-01-14.wav,3.8372,train,14,03,02,02,01,happy,2
03-01-03-02-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-02-14.wav,3.7371,train,14,03,02,02,02,happy,2
03-01-04-01-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-01-14.wav,3.7371,train,14,04,01,01,01,sad,3
03-01-04-01-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-02-14.wav,3.6036,train,14,04,01,01,02,sad,3
03-01-04-01-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-01-14.wav,3.6036,train,14,04,01,02,01,sad,3
03-01-04-01-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-02-14.wav,3.5369,train,14,04,01,02,02,sad,3
03-01-04-02-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-01-14.wav,3.8705,train,14,04,02,01,01,sad,3
03-01-04-02-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-02-14.wav,3.6703,train,14,04,02,01,02,sad,3
03-01-04-02-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-01-14.wav,3.6703,train,14,04,02,02,01,sad,3
03-01-04-02-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-02-14.wav,3.9039,train,14,04,02,02,02,sad,3
03-01-05-01-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-01-14.wav,3.6036,train,14,05,01,01,01,angry,4
03-01-05-01-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-02-14.wav,3.7037,train,14,05,01,01,02,angry,4
03-01-05-01-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-01-14.wav,3.7371,train,14,05,01,02,01,angry,4
03-01-05-01-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-02-14.wav,3.9039,train,14,05,01,02,02,angry,4
03-01-05-02-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-01-14.wav,4.2709,train,14,05,02,01,01,angry,4
03-01-05-02-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-02-14.wav,4.371,train,14,05,02,01,02,angry,4
03-01-05-02-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-01-14.wav,4.1708,train,14,05,02,02,01,angry,4
03-01-05-02-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-02-14.wav,4.4044,train,14,05,02,02,02,angry,4
03-01-06-01-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-01-14.wav,3.37,train,14,06,01,01,01,fearful,5
03-01-06-01-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-02-14.wav,3.5702,train,14,06,01,01,02,fearful,5
03-01-06-01-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-01-14.wav,3.37,train,14,06,01,02,01,fearful,5
03-01-06-01-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-02-14.wav,3.37,train,14,06,01,02,02,fearful,5
03-01-06-02-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-01-14.wav,3.37,train,14,06,02,01,01,fearful,5
03-01-06-02-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-02-14.wav,3.4034,train,14,06,02,01,02,fearful,5
03-01-06-02-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-01-14.wav,3.5035,train,14,06,02,02,01,fearful,5
03-01-06-02-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-02-14.wav,3.4701,train,14,06,02,02,02,fearful,5
03-01-07-01-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-01-14.wav,3.7704,train,14,07,01,01,01,disgust,6
03-01-07-01-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-02-14.wav,3.637,train,14,07,01,01,02,disgust,6
03-01-07-01-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-01-14.wav,3.7371,train,14,07,01,02,01,disgust,6
03-01-07-01-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-02-14.wav,3.7704,train,14,07,01,02,02,disgust,6
03-01-07-02-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-01-14.wav,3.9373,train,14,07,02,01,01,disgust,6
03-01-07-02-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-02-14.wav,3.7371,train,14,07,02,01,02,disgust,6
03-01-07-02-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-01-14.wav,3.6703,train,14,07,02,02,01,disgust,6
03-01-07-02-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-02-14.wav,3.8038,train,14,07,02,02,02,disgust,6
03-01-08-01-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-01-14.wav,3.637,train,14,08,01,01,01,surprise,7
03-01-08-01-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-02-14.wav,3.5703,train,14,08,01,01,02,surprise,7
03-01-08-01-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-01-14.wav,3.2032,train,14,08,01,02,01,surprise,7
03-01-08-01-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-02-14.wav,3.3033,train,14,08,01,02,02,surprise,7
03-01-08-02-01-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-01-14.wav,3.9706,train,14,08,02,01,01,surprise,7
03-01-08-02-01-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-02-14.wav,3.7037,train,14,08,02,01,02,surprise,7
03-01-08-02-02-01-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-01-14.wav,3.7037,train,14,08,02,02,01,surprise,7
03-01-08-02-02-02-14,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-02-14.wav,3.7371,train,14,08,02,02,02,surprise,7
03-01-01-01-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-01-15.wav,3.37,train,15,01,01,01,01,neutral,0
03-01-01-01-01-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-02-15.wav,3.4368,train,15,01,01,01,02,neutral,0
03-01-01-01-02-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-01-15.wav,3.4367,train,15,01,01,02,01,neutral,0
03-01-01-01-02-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-02-15.wav,3.4034,train,15,01,01,02,02,neutral,0
03-01-02-01-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-01-15.wav,3.5703,train,15,02,01,01,01,calm,1
03-01-02-01-01-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-02-15.wav,3.5702,train,15,02,01,01,02,calm,1
03-01-02-01-02-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-01-15.wav,3.7371,train,15,02,01,02,01,calm,1
03-01-02-01-02-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-02-15.wav,3.5702,train,15,02,01,02,02,calm,1
03-01-02-02-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-01-15.wav,3.6703,train,15,02,02,01,01,calm,1
03-01-02-02-01-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-02-15.wav,3.8038,train,15,02,02,01,02,calm,1
03-01-02-02-02-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-01-15.wav,3.9373,train,15,02,02,02,01,calm,1
03-01-02-02-02-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-02-15.wav,3.6036,train,15,02,02,02,02,calm,1
03-01-03-01-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-01-15.wav,3.4034,train,15,03,01,01,01,happy,2
03-01-03-01-01-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-02-15.wav,3.3367,train,15,03,01,01,02,happy,2
03-01-03-01-02-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-01-15.wav,3.3367,train,15,03,01,02,01,happy,2
03-01-03-01-02-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-02-15.wav,3.4368,train,15,03,01,02,02,happy,2
03-01-03-02-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-01-15.wav,3.5702,train,15,03,02,01,01,happy,2
03-01-03-02-01-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-02-15.wav,3.4701,train,15,03,02,01,02,happy,2
03-01-03-02-02-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-01-15.wav,3.8038,train,15,03,02,02,01,happy,2
03-01-03-02-02-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-02-15.wav,3.37,train,15,03,02,02,02,happy,2
03-01-04-01-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-01-15.wav,3.5035,train,15,04,01,01,01,sad,3
03-01-04-01-01-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-02-15.wav,3.3033,train,15,04,01,01,02,sad,3
03-01-04-01-02-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-01-15.wav,3.3033,train,15,04,01,02,01,sad,3
03-01-04-01-02-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-02-15.wav,3.37,train,15,04,01,02,02,sad,3
03-01-04-02-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-01-15.wav,3.2699,train,15,04,02,01,01,sad,3
03-01-04-02-01-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-02-15.wav,3.4034,train,15,04,02,01,02,sad,3
03-01-04-02-02-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-01-15.wav,3.5369,train,15,04,02,02,01,sad,3
03-01-04-02-02-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-02-15.wav,3.4368,train,15,04,02,02,02,sad,3
03-01-05-01-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-01-15.wav,3.637,train,15,05,01,01,01,angry,4
03-01-05-01-01-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-02-15.wav,3.6036,train,15,05,01,01,02,angry,4
03-01-05-01-02-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-01-15.wav,3.7037,train,15,05,01,02,01,angry,4
03-01-05-01-02-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-02-15.wav,3.5369,train,15,05,01,02,02,angry,4
03-01-05-02-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-01-15.wav,3.5369,train,15,05,02,01,01,angry,4
03-01-05-02-01-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-02-15.wav,3.7371,train,15,05,02,01,02,angry,4
03-01-05-02-02-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-01-15.wav,3.4701,train,15,05,02,02,01,angry,4
03-01-05-02-02-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-02-15.wav,3.6036,train,15,05,02,02,02,angry,4
03-01-06-01-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-01-15.wav,3.3033,train,15,06,01,01,01,fearful,5
03-01-06-01-01-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-02-15.wav,3.3033,train,15,06,01,01,02,fearful,5
03-01-06-01-02-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-01-15.wav,3.2699,train,15,06,01,02,01,fearful,5
03-01-06-01-02-02-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-02-15.wav,3.3033,train,15,06,01,02,02,fearful,5
03-01-06-02-01-01-15,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-01-15.wav,3.3367,train,15,06,02,01,01,fearful,5
