av_key,split,actor_id,label_id,label_name,emotion_code,audio_sample_id,audio_path,video_sample_id,video_path
01-04-01-02-02-08,train,8,3,sad,04,03-01-04-01-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-02-02-08.wav,02-01-04-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-01-02-02-08.mp4
01-04-02-01-01-08,train,8,3,sad,04,03-01-04-02-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-01-01-08.wav,02-01-04-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-02-01-01-08.mp4
01-04-02-01-02-08,train,8,3,sad,04,03-01-04-02-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-01-02-08.wav,02-01-04-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-02-01-02-08.mp4
01-04-02-02-01-08,train,8,3,sad,04,03-01-04-02-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-02-01-08.wav,02-01-04-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-02-02-01-08.mp4
01-04-02-02-02-08,train,8,3,sad,04,03-01-04-02-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-02-02-08.wav,02-01-04-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-02-02-02-08.mp4
01-05-01-01-01-08,train,8,4,angry,05,03-01-05-01-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-01-01-08.wav,02-01-05-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-01-01-01-08.mp4
01-05-01-01-02-08,train,8,4,angry,05,03-01-05-01-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-01-02-08.wav,02-01-05-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-01-01-02-08.mp4
01-05-01-02-01-08,train,8,4,angry,05,03-01-05-01-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-02-01-08.wav,02-01-05-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-01-02-01-08.mp4
01-05-01-02-02-08,train,8,4,angry,05,03-01-05-01-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-01-02-02-08.wav,02-01-05-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-01-02-02-08.mp4
01-05-02-01-01-08,train,8,4,angry,05,03-01-05-02-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-01-01-08.wav,02-01-05-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-02-01-01-08.mp4
01-05-02-01-02-08,train,8,4,angry,05,03-01-05-02-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-01-02-08.wav,02-01-05-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-02-01-02-08.mp4
01-05-02-02-01-08,train,8,4,angry,05,03-01-05-02-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-02-01-08.wav,02-01-05-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-02-02-01-08.mp4
01-05-02-02-02-08,train,8,4,angry,05,03-01-05-02-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-02-02-08.wav,02-01-05-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-02-02-02-08.mp4
01-06-01-01-01-08,train,8,5,fearful,06,03-01-06-01-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-01-01-08.wav,02-01-06-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-01-01-01-08.mp4
01-06-01-01-02-08,train,8,5,fearful,06,03-01-06-01-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-01-02-08.wav,02-01-06-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-01-01-02-08.mp4
01-06-01-02-01-08,train,8,5,fearful,06,03-01-06-01-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-02-01-08.wav,02-01-06-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-01-02-01-08.mp4
01-06-01-02-02-08,train,8,5,fearful,06,03-01-06-01-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-02-02-08.wav,02-01-06-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-01-02-02-08.mp4
01-06-02-01-01-08,train,8,5,fearful,06,03-01-06-02-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-01-01-08.wav,02-01-06-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-02-01-01-08.mp4
01-06-02-01-02-08,train,8,5,fearful,06,03-01-06-02-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-01-02-08.wav,02-01-06-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-02-01-02-08.mp4
01-06-02-02-01-08,train,8,5,fearful,06,03-01-06-02-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-02-01-08.wav,02-01-06-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-02-02-01-08.mp4
01-06-02-02-02-08,train,8,5,fearful,06,03-01-06-02-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-02-02-08.wav,02-01-06-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-02-02-02-08.mp4
01-07-01-01-01-08,train,8,6,disgust,07,03-01-07-01-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-01-01-08.wav,02-01-07-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-01-01-01-08.mp4
01-07-01-01-02-08,train,8,6,disgust,07,03-01-07-01-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-01-02-08.wav,02-01-07-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-01-01-02-08.mp4
01-07-01-02-01-08,train,8,6,disgust,07,03-01-07-01-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-02-01-08.wav,02-01-07-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-01-02-01-08.mp4
01-07-01-02-02-08,train,8,6,disgust,07,03-01-07-01-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-02-02-08.wav,02-01-07-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-01-02-02-08.mp4
01-07-02-01-01-08,train,8,6,disgust,07,03-01-07-02-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-01-08.wav,02-01-07-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-02-01-01-08.mp4
01-07-02-01-02-08,train,8,6,disgust,07,03-01-07-02-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-02-08.wav,02-01-07-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-02-01-02-08.mp4
01-07-02-02-01-08,train,8,6,disgust,07,03-01-07-02-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-01-08.wav,02-01-07-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-02-02-01-08.mp4
01-07-02-02-02-08,train,8,6,disgust,07,03-01-07-02-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-02-08.wav,02-01-07-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-02-02-02-08.mp4
01-08-01-01-01-08,train,8,7,surprise,08,03-01-08-01-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-01-01-08.wav,02-01-08-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-01-01-01-08.mp4
01-08-01-01-02-08,train,8,7,surprise,08,03-01-08-01-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-01-02-08.wav,02-01-08-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-01-01-02-08.mp4
01-08-01-02-01-08,train,8,7,surprise,08,03-01-08-01-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-02-01-08.wav,02-01-08-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-01-02-01-08.mp4
01-08-01-02-02-08,train,8,7,surprise,08,03-01-08-01-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-02-02-08.wav,02-01-08-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-01-02-02-08.mp4
01-08-02-01-01-08,train,8,7,surprise,08,03-01-08-02-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-01-01-08.wav,02-01-08-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-02-01-01-08.mp4
01-08-02-01-02-08,train,8,7,surprise,08,03-01-08-02-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-01-02-08.wav,02-01-08-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-02-01-02-08.mp4
01-08-02-02-01-08,train,8,7,surprise,08,03-01-08-02-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-02-01-08.wav,02-01-08-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-02-02-01-08.mp4
01-08-02-02-02-08,train,8,7,surprise,08,03-01-08-02-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-02-02-08.wav,02-01-08-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-02-02-02-08.mp4
01-01-01-01-01-09,train,9,0,neutral,01,03-01-01-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-01-01-09.wav,02-01-01-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-01-01-01-01-09.mp4
01-01-01-01-02-09,train,9,0,neutral,01,03-01-01-01-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-01-02-09.wav,02-01-01-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-01-01-01-02-09.mp4
01-01-01-02-01-09,train,9,0,neutral,01,03-01-01-01-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-02-01-09.wav,02-01-01-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-01-01-02-01-09.mp4
01-01-01-02-02-09,train,9,0,neutral,01,03-01-01-01-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-02-02-09.wav,02-01-01-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-01-01-02-02-09.mp4
01-02-01-01-01-09,train,9,1,calm,02,03-01-02-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-01-01-09.wav,02-01-02-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-01-01-01-09.mp4
01-02-01-01-02-09,train,9,1,calm,02,03-01-02-01-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-01-02-09.wav,02-01-02-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-01-01-02-09.mp4
01-02-01-02-01-09,train,9,1,calm,02,03-01-02-01-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-02-01-09.wav,02-01-02-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-01-02-01-09.mp4
01-02-01-02-02-09,train,9,1,calm,02,03-01-02-01-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-02-02-09.wav,02-01-02-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-01-02-02-09.mp4
01-02-02-01-01-09,train,9,1,calm,02,03-01-02-02-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-01-01-09.wav,02-01-02-02-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-02-01-01-09.mp4
01-02-02-01-02-09,train,9,1,calm,02,03-01-02-02-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-01-02-09.wav,02-01-02-02-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-02-01-02-09.mp4
01-02-02-02-01-09,train,9,1,calm,02,03-01-02-02-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-02-01-09.wav,02-01-02-02-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-02-02-01-09.mp4
01-02-02-02-02-09,train,9,1,calm,02,03-01-02-02-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-02-02-02-09.wav,02-01-02-02-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-02-02-02-09.mp4
01-03-01-01-01-09,train,9,2,happy,03,03-01-03-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-01-01-09.wav,02-01-03-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-01-01-01-09.mp4
01-03-01-01-02-09,train,9,2,happy,03,03-01-03-01-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-01-02-09.wav,02-01-03-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-01-01-02-09.mp4
01-03-01-02-01-09,train,9,2,happy,03,03-01-03-01-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-02-01-09.wav,02-01-03-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-01-02-01-09.mp4
01-03-01-02-02-09,train,9,2,happy,03,03-01-03-01-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-02-02-09.wav,02-01-03-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-01-02-02-09.mp4
01-03-02-01-01-09,train,9,2,happy,03,03-01-03-02-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-01-01-09.wav,02-01-03-02-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-02-01-01-09.mp4
01-03-02-01-02-09,train,9,2,happy,03,03-01-03-02-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-01-02-09.wav,02-01-03-02-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-02-01-02-09.mp4
01-03-02-02-01-09,train,9,2,happy,03,03-01-03-02-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-02-01-09.wav,02-01-03-02-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-02-02-01-09.mp4
01-03-02-02-02-09,train,9,2,happy,03,03-01-03-02-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-02-02-09.wav,02-01-03-02-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-02-02-02-09.mp4
01-04-01-01-01-09,train,9,3,sad,04,03-01-04-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-01-09.wav,02-01-04-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-01-01-01-09.mp4
01-04-01-01-02-09,train,9,3,sad,04,03-01-04-01-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-02-09.wav,02-01-04-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-01-01-02-09.mp4
01-04-01-02-01-09,train,9,3,sad,04,03-01-04-01-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-02-01-09.wav,02-01-04-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-01-02-01-09.mp4
01-04-01-02-02-09,train,9,3,sad,04,03-01-04-01-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-02-02-09.wav,02-01-04-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-01-02-02-09.mp4
01-04-02-01-01-09,train,9,3,sad,04,03-01-04-02-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-01-01-09.wav,02-01-04-02-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-02-01-01-09.mp4
01-04-02-01-02-09,train,9,3,sad,04,03-01-04-02-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-01-02-09.wav,02-01-04-02-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-02-01-02-09.mp4
01-04-02-02-01-09,train,9,3,sad,04,03-01-04-02-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-02-01-09.wav,02-01-04-02-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-02-02-01-09.mp4
01-04-02-02-02-09,train,9,3,sad,04,03-01-04-02-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-02-02-09.wav,02-01-04-02-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-02-02-02-09.mp4
01-05-01-01-01-09,train,9,4,angry,05,03-01-05-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-01-01-09.wav,02-01-05-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-05-01-01-01-09.mp4
01-05-01-01-02-09,train,9,4,angry,05,03-01-05-01-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-01-02-09.wav,02-01-05-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-05-01-01-02-09.mp4
01-05-01-02-01-09,train,9,4,angry,05,03-01-05-01-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-02-01-09.wav,02-01-05-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-05-01-02-01-09.mp4
01-05-01-02-02-09,train,9,4,angry,05,03-01-05-01-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-02-02-09.wav,02-01-05-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-05-01-02-02-09.mp4
01-05-02-01-01-09,train,9,4,angry,05,03-01-05-02-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-01-01-09.wav,02-01-05-02-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-05-02-01-01-09.mp4
01-05-02-01-02-09,train,9,4,angry,05,03-01-05-02-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-01-02-09.wav,02-01-05-02-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-05-02-01-02-09.mp4
01-05-02-02-01-09,train,9,4,angry,05,03-01-05-02-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-02-01-09.wav,02-01-05-02-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-05-02-02-01-09.mp4
01-05-02-02-02-09,train,9,4,angry,05,03-01-05-02-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-02-02-09.wav,02-01-05-02-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-05-02-02-02-09.mp4
01-06-01-01-01-09,train,9,5,fearful,06,03-01-06-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-01-01-09.wav,02-01-06-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-06-01-01-01-09.mp4
01-06-01-01-02-09,train,9,5,fearful,06,03-01-06-01-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-01-02-09.wav,02-01-06-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-06-01-01-02-09.mp4
01-06-01-02-01-09,train,9,5,fearful,06,03-01-06-01-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-02-01-09.wav,02-01-06-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-06-01-02-01-09.mp4
01-06-01-02-02-09,train,9,5,fearful,06,03-01-06-01-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-02-02-09.wav,02-01-06-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-06-01-02-02-09.mp4
01-06-02-01-01-09,train,9,5,fearful,06,03-01-06-02-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-01-01-09.wav,02-01-06-02-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-06-02-01-01-09.mp4
01-06-02-01-02-09,train,9,5,fearful,06,03-01-06-02-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-01-02-09.wav,02-01-06-02-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-06-02-01-02-09.mp4
01-06-02-02-01-09,train,9,5,fearful,06,03-01-06-02-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-02-01-09.wav,02-01-06-02-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-06-02-02-01-09.mp4
01-06-02-02-02-09,train,9,5,fearful,06,03-01-06-02-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-02-02-09.wav,02-01-06-02-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-06-02-02-02-09.mp4
01-07-01-01-01-09,train,9,6,disgust,07,03-01-07-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-01-01-09.wav,02-01-07-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-07-01-01-01-09.mp4
01-07-01-01-02-09,train,9,6,disgust,07,03-01-07-01-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-01-02-09.wav,02-01-07-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-07-01-01-02-09.mp4
01-07-01-02-01-09,train,9,6,disgust,07,03-01-07-01-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-02-01-09.wav,02-01-07-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-07-01-02-01-09.mp4
01-07-01-02-02-09,train,9,6,disgust,07,03-01-07-01-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-02-02-09.wav,02-01-07-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-07-01-02-02-09.mp4
01-07-02-01-01-09,train,9,6,disgust,07,03-01-07-02-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-07-02-01-01-09.wav,02-01-07-02-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-07-02-01-01-09.mp4
01-07-02-01-02-09,train,9,6,disgust,07,03-01-07-02-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-07-02-01-02-09.wav,02-01-07-02-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-07-02-01-02-09.mp4
01-07-02-02-01-09,train,9,6,disgust,07,03-01-07-02-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-07-02-02-01-09.wav,02-01-07-02-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-07-02-02-01-09.mp4
