av_key,sample_id,stem,wav_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,embedding_path,embedding_dim
01-06-02-01-01-07,03-01-06-02-01-01-07,03-01-06-02-01-01-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-01-07.wav,7,train,06,5,fearful,02,01,01,5,fearful,0.077848,0.084515,0.097971,0.1147,0.107841,0.257839,0.126083,0.133202,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-01-07.npy,96
01-06-02-01-01-08,03-01-06-02-01-01-08,03-01-06-02-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-01-01-08.wav,8,train,06,5,fearful,02,01,01,5,fearful,0.101095,0.087163,0.112997,0.113304,0.109812,0.27495,0.093534,0.107145,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-01-08.npy,96
01-06-02-01-01-09,03-01-06-02-01-01-09,03-01-06-02-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-01-01-09.wav,9,train,06,5,fearful,02,01,01,5,fearful,0.123642,0.105913,0.106689,0.129241,0.090418,0.25406,0.107391,0.082646,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-01-09.npy,96
01-06-02-01-01-10,03-01-06-02-01-01-10,03-01-06-02-01-01-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-01-01-10.wav,10,train,06,5,fearful,02,01,01,5,fearful,0.085164,0.125144,0.118456,0.108549,0.110568,0.27448,0.09401,0.08363,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-01-10.npy,96
01-06-02-01-01-11,03-01-06-02-01-01-11,03-01-06-02-01-01-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-01-01-11.wav,11,train,06,5,fearful,02,01,01,5,fearful,0.097799,0.07695,0.124588,0.109165,0.102686,0.225076,0.089109,0.174628,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-01-11.npy,96
01-06-02-01-01-12,03-01-06-02-01-01-12,03-01-06-02-01-01-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-01-12.wav,12,train,06,5,fearful,02,01,01,5,fearful,0.100808,0.093979,0.123152,0.094205,0.07622,0.258418,0.130099,0.123119,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-01-12.npy,96
01-06-02-01-01-13,03-01-06-02-01-01-13,03-01-06-02-01-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-01-13.wav,13,train,06,5,fearful,02,01,01,5,fearful,0.093783,0.067686,0.101901,0.103084,0.116888,0.232523,0.158011,0.126123,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-01-13.npy,96
01-06-02-01-01-14,03-01-06-02-01-01-14,03-01-06-02-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-01-14.wav,14,train,06,5,fearful,02,01,01,5,fearful,0.116638,0.10394,0.098039,0.089088,0.110678,0.271509,0.106457,0.103651,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-01-14.npy,96
01-06-02-01-01-15,03-01-06-02-01-01-15,03-01-06-02-01-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-01-15.wav,15,train,06,5,fearful,02,01,01,5,fearful,0.082692,0.083337,0.086614,0.126022,0.111693,0.252691,0.126241,0.130712,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-01-15.npy,96
01-06-02-01-01-16,03-01-06-02-01-01-16,03-01-06-02-01-01-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-01-16.wav,16,train,06,5,fearful,02,01,01,5,fearful,0.100914,0.127042,0.117335,0.105958,0.096667,0.265776,0.106448,0.079859,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-01-16.npy,96
01-06-02-01-02-01,03-01-06-02-01-02-01,03-01-06-02-01-02-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-06-02-01-02-01.wav,1,train,06,5,fearful,02,01,02,5,fearful,0.096933,0.10613,0.117867,0.130108,0.102547,0.264938,0.098185,0.08329,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-01.npy,96
01-06-02-01-02-02,03-01-06-02-01-02-02,03-01-06-02-01-02-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-01-02-02.wav,2,train,06,5,fearful,02,01,02,5,fearful,0.112928,0.102491,0.123543,0.108244,0.088258,0.270644,0.103665,0.090227,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-02.npy,96
01-06-02-01-02-03,03-01-06-02-01-02-03,03-01-06-02-01-02-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-02-03.wav,3,train,06,5,fearful,02,01,02,5,fearful,0.093052,0.084318,0.119703,0.13397,0.104129,0.259076,0.115407,0.090346,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-03.npy,96
01-06-02-01-02-04,03-01-06-02-01-02-04,03-01-06-02-01-02-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-02-04.wav,4,train,06,5,fearful,02,01,02,5,fearful,0.101245,0.087442,0.097301,0.114971,0.096487,0.262691,0.117242,0.122621,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-04.npy,96
01-06-02-01-02-05,03-01-06-02-01-02-05,03-01-06-02-01-02-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-02-05.wav,5,train,06,5,fearful,02,01,02,5,fearful,0.117785,0.09473,0.111577,0.096254,0.124183,0.25895,0.107166,0.089356,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-05.npy,96
01-06-02-01-02-06,03-01-06-02-01-02-06,03-01-06-02-01-02-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-02-06.wav,6,train,06,5,fearful,02,01,02,5,fearful,0.092386,0.100694,0.109334,0.111125,0.088081,0.242622,0.13387,0.121888,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-06.npy,96
01-06-02-01-02-07,03-01-06-02-01-02-07,03-01-06-02-01-02-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-02-07.wav,7,train,06,5,fearful,02,01,02,5,fearful,0.096096,0.09163,0.100242,0.122172,0.102033,0.250872,0.115682,0.121272,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-07.npy,96
01-06-02-01-02-08,03-01-06-02-01-02-08,03-01-06-02-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-01-02-08.wav,8,train,06,5,fearful,02,01,02,5,fearful,0.0917,0.098453,0.125068,0.111259,0.091799,0.27592,0.090996,0.114806,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-08.npy,96
01-06-02-01-02-09,03-01-06-02-01-02-09,03-01-06-02-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-01-02-09.wav,9,train,06,5,fearful,02,01,02,5,fearful,0.104371,0.09953,0.093878,0.088521,0.096547,0.266681,0.116669,0.133804,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-09.npy,96
01-06-02-01-02-10,03-01-06-02-01-02-10,03-01-06-02-01-02-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-01-02-10.wav,10,train,06,5,fearful,02,01,02,5,fearful,0.076834,0.116319,0.116068,0.111048,0.106365,0.273554,0.108191,0.091622,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-10.npy,96
01-06-02-01-02-11,03-01-06-02-01-02-11,03-01-06-02-01-02-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-01-02-11.wav,11,train,06,5,fearful,02,01,02,5,fearful,0.093869,0.089526,0.139081,0.094409,0.087815,0.265164,0.099108,0.131027,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-11.npy,96
01-06-02-01-02-12,03-01-06-02-01-02-12,03-01-06-02-01-02-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-02-12.wav,12,train,06,5,fearful,02,01,02,5,fearful,0.092648,0.103099,0.106491,0.101121,0.095401,0.272977,0.123295,0.104966,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-12.npy,96
01-06-02-01-02-13,03-01-06-02-01-02-13,03-01-06-02-01-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-02-13.wav,13,train,06,5,fearful,02,01,02,5,fearful,0.076873,0.097812,0.104125,0.097338,0.120992,0.243198,0.095143,0.164519,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-13.npy,96
01-06-02-01-02-14,03-01-06-02-01-02-14,03-01-06-02-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-02-14.wav,14,train,06,5,fearful,02,01,02,5,fearful,0.118175,0.100107,0.114762,0.120687,0.090909,0.260197,0.091083,0.104081,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-14.npy,96
01-06-02-01-02-15,03-01-06-02-01-02-15,03-01-06-02-01-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-02-15.wav,15,train,06,5,fearful,02,01,02,5,fearful,0.093218,0.075101,0.127662,0.102492,0.101599,0.26837,0.12502,0.106539,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-15.npy,96
01-06-02-01-02-16,03-01-06-02-01-02-16,03-01-06-02-01-02-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-02-16.wav,16,train,06,5,fearful,02,01,02,5,fearful,0.102266,0.115577,0.128923,0.106233,0.079428,0.24899,0.125695,0.092887,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-01-02-16.npy,96
01-06-02-02-01-01,03-01-06-02-02-01-01,03-01-06-02-02-01-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-06-02-02-01-01.wav,1,train,06,5,fearful,02,02,01,5,fearful,0.125677,0.094288,0.118442,0.095679,0.109004,0.25826,0.114494,0.084156,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-01.npy,96
01-06-02-02-01-02,03-01-06-02-02-01-02,03-01-06-02-02-01-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-02-01-02.wav,2,train,06,5,fearful,02,02,01,5,fearful,0.107082,0.126553,0.108408,0.138628,0.0785,0.246158,0.096196,0.098474,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-02.npy,96
01-06-02-02-01-03,03-01-06-02-02-01-03,03-01-06-02-02-01-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-01-03.wav,3,train,06,5,fearful,02,02,01,5,fearful,0.103556,0.082737,0.086853,0.139248,0.109886,0.247708,0.122992,0.107019,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-03.npy,96
01-06-02-02-01-04,03-01-06-02-02-01-04,03-01-06-02-02-01-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-01-04.wav,4,train,06,5,fearful,02,02,01,5,fearful,0.106606,0.086063,0.087347,0.114428,0.113879,0.259576,0.115262,0.11684,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-04.npy,96
01-06-02-02-01-05,03-01-06-02-02-01-05,03-01-06-02-02-01-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-01-05.wav,5,train,06,5,fearful,02,02,01,5,fearful,0.116048,0.071064,0.086504,0.156677,0.104454,0.190893,0.142861,0.131498,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-05.npy,96
01-06-02-02-01-06,03-01-06-02-02-01-06,03-01-06-02-02-01-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-01-06.wav,6,train,06,5,fearful,02,02,01,5,fearful,0.109524,0.107851,0.119032,0.105592,0.104759,0.267552,0.092298,0.09339,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-06.npy,96
01-06-02-02-01-07,03-01-06-02-02-01-07,03-01-06-02-02-01-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-01-07.wav,7,train,06,5,fearful,02,02,01,5,fearful,0.087401,0.108968,0.102528,0.118714,0.091402,0.263302,0.0975,0.130183,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-07.npy,96
01-06-02-02-01-08,03-01-06-02-02-01-08,03-01-06-02-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-02-01-08.wav,8,train,06,5,fearful,02,02,01,5,fearful,0.10755,0.081732,0.105587,0.098236,0.093033,0.255448,0.115205,0.143209,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-08.npy,96
01-06-02-02-01-09,03-01-06-02-02-01-09,03-01-06-02-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-02-01-09.wav,9,train,06,5,fearful,02,02,01,5,fearful,0.095619,0.098011,0.130245,0.093323,0.095795,0.271612,0.095845,0.11955,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-09.npy,96
01-06-02-02-01-10,03-01-06-02-02-01-10,03-01-06-02-02-01-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-02-01-10.wav,10,train,06,5,fearful,02,02,01,5,fearful,0.088046,0.097837,0.124902,0.111071,0.108812,0.265465,0.124324,0.079544,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-10.npy,96
01-06-02-02-01-11,03-01-06-02-02-01-11,03-01-06-02-02-01-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-01-11.wav,11,train,06,5,fearful,02,02,01,5,fearful,0.107554,0.079832,0.092497,0.119396,0.107528,0.224314,0.095859,0.173022,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-11.npy,96
01-06-02-02-01-12,03-01-06-02-02-01-12,03-01-06-02-02-01-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-01-12.wav,12,train,06,5,fearful,02,02,01,5,fearful,0.103058,0.118001,0.128925,0.097714,0.080373,0.257324,0.110548,0.104058,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-12.npy,96
01-06-02-02-01-13,03-01-06-02-02-01-13,03-01-06-02-02-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-01-13.wav,13,train,06,5,fearful,02,02,01,5,fearful,0.07709,0.102274,0.098279,0.077127,0.163135,0.202455,0.147028,0.132612,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-13.npy,96
01-06-02-02-01-14,03-01-06-02-02-01-14,03-01-06-02-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-01-14.wav,14,train,06,5,fearful,02,02,01,5,fearful,0.101069,0.102303,0.123864,0.10522,0.082119,0.27098,0.108269,0.106176,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-14.npy,96
01-06-02-02-01-15,03-01-06-02-02-01-15,03-01-06-02-02-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-01-15.wav,15,train,06,5,fearful,02,02,01,5,fearful,0.100475,0.074185,0.08454,0.132547,0.100706,0.223894,0.151577,0.132077,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-15.npy,96
01-06-02-02-01-16,03-01-06-02-02-01-16,03-01-06-02-02-01-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-02-01-16.wav,16,train,06,5,fearful,02,02,01,5,fearful,0.112753,0.105019,0.106087,0.140193,0.107276,0.245841,0.105332,0.077499,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-01-16.npy,96
01-06-02-02-02-01,03-01-06-02-02-02-01,03-01-06-02-02-02-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-06-02-02-02-01.wav,1,train,06,5,fearful,02,02,02,5,fearful,0.108001,0.092119,0.107435,0.116635,0.089168,0.263677,0.105029,0.117936,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-01.npy,96
01-06-02-02-02-02,03-01-06-02-02-02-02,03-01-06-02-02-02-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-02-02-02.wav,2,train,06,5,fearful,02,02,02,5,fearful,0.101745,0.117306,0.112484,0.112121,0.090933,0.271201,0.109568,0.084641,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-02.npy,96
01-06-02-02-02-03,03-01-06-02-02-02-03,03-01-06-02-02-02-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-02-03.wav,3,train,06,5,fearful,02,02,02,5,fearful,0.099403,0.081671,0.090908,0.14039,0.112112,0.234673,0.140874,0.099968,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-03.npy,96
01-06-02-02-02-04,03-01-06-02-02-02-04,03-01-06-02-02-02-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-02-04.wav,4,train,06,5,fearful,02,02,02,5,fearful,0.099287,0.091794,0.120212,0.104057,0.12493,0.244018,0.101696,0.114006,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-04.npy,96
01-06-02-02-02-05,03-01-06-02-02-02-05,03-01-06-02-02-02-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-02-05.wav,5,train,06,5,fearful,02,02,02,5,fearful,0.114953,0.097982,0.101195,0.128702,0.104481,0.241474,0.117033,0.094178,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-05.npy,96
01-06-02-02-02-06,03-01-06-02-02-02-06,03-01-06-02-02-02-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-02-06.wav,6,train,06,5,fearful,02,02,02,5,fearful,0.10269,0.11273,0.119488,0.077312,0.106187,0.26095,0.108779,0.111864,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-06.npy,96
01-06-02-02-02-07,03-01-06-02-02-02-07,03-01-06-02-02-02-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-02-07.wav,7,train,06,5,fearful,02,02,02,5,fearful,0.077249,0.095353,0.107834,0.125139,0.111396,0.242681,0.090362,0.149986,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-07.npy,96
01-06-02-02-02-08,03-01-06-02-02-02-08,03-01-06-02-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-02-02-02-08.wav,8,train,06,5,fearful,02,02,02,5,fearful,0.092631,0.084069,0.095286,0.084238,0.10065,0.250793,0.156895,0.135437,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-08.npy,96
01-06-02-02-02-09,03-01-06-02-02-02-09,03-01-06-02-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-02-02-09.wav,9,train,06,5,fearful,02,02,02,5,fearful,0.105837,0.112436,0.12887,0.091919,0.094191,0.26606,0.097486,0.1032,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-09.npy,96
01-06-02-02-02-10,03-01-06-02-02-02-10,03-01-06-02-02-02-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-02-02-10.wav,10,train,06,5,fearful,02,02,02,5,fearful,0.095008,0.08427,0.102571,0.113053,0.104177,0.273856,0.118396,0.108669,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-10.npy,96
01-06-02-02-02-11,03-01-06-02-02-02-11,03-01-06-02-02-02-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-02-11.wav,11,train,06,5,fearful,02,02,02,5,fearful,0.099482,0.086172,0.108213,0.088859,0.100871,0.272459,0.108011,0.135933,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-11.npy,96
01-06-02-02-02-12,03-01-06-02-02-02-12,03-01-06-02-02-02-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-02-12.wav,12,train,06,5,fearful,02,02,02,5,fearful,0.095084,0.113295,0.112993,0.10128,0.102452,0.277195,0.108401,0.089301,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-12.npy,96
01-06-02-02-02-13,03-01-06-02-02-02-13,03-01-06-02-02-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-02-13.wav,13,train,06,5,fearful,02,02,02,5,fearful,0.079079,0.086174,0.124277,0.093962,0.100547,0.259223,0.14864,0.108098,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-13.npy,96
01-06-02-02-02-14,03-01-06-02-02-02-14,03-01-06-02-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-02-14.wav,14,train,06,5,fearful,02,02,02,5,fearful,0.102946,0.107534,0.119314,0.105541,0.084567,0.271336,0.102637,0.106124,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-14.npy,96
01-06-02-02-02-15,03-01-06-02-02-02-15,03-01-06-02-02-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-02-15.wav,15,train,06,5,fearful,02,02,02,5,fearful,0.10863,0.070027,0.095274,0.097188,0.113803,0.236842,0.132581,0.145655,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-15.npy,96
01-06-02-02-02-16,03-01-06-02-02-02-16,03-01-06-02-02-02-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-02-02-16.wav,16,train,06,5,fearful,02,02,02,5,fearful,0.132074,0.104119,0.115506,0.104664,0.105666,0.251789,0.108438,0.077745,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-06-02-02-02-16.npy,96
